CMDLINE C:\Users\REGINA\.virtualenvs\xetra_1234-e2X-xnzd\Scripts\python.exe run.py C:\Users\REGINA\ProyectPyhton\xetra_1234\configs\xetra_report1_config.yml
MEM 4.386719 1752351736.3630
MEM 4.386719 1752351736.4729
MEM 4.386719 1752351736.5819
MEM 4.386719 1752351736.6917
MEM 4.386719 1752351736.8017
MEM 4.386719 1752351736.9126
MEM 4.386719 1752351737.0223
MEM 4.386719 1752351737.1308
MEM 4.386719 1752351737.2399
MEM 4.386719 1752351737.3543
MEM 4.386719 1752351737.4633
MEM 4.386719 1752351737.5724
MEM 4.386719 1752351737.6825
MEM 4.386719 1752351737.7921
MEM 4.386719 1752351737.8996
MEM 4.386719 1752351738.0099
MEM 4.386719 1752351738.1203
FUNC xetra.common.s3.list_files_in_prefix 138.5781 1752351718.3214 140.2266 1752351718.7952 3
FUNC xetra.common.s3.list_files_in_prefix 140.2266 1752351718.7952 140.2305 1752351718.8727 3
FUNC xetra.common.s3.list_files_in_prefix 140.2305 1752351718.8727 140.2305 1752351718.9484 3
FUNC xetra.common.s3.list_files_in_prefix 140.2305 1752351718.9495 140.2305 1752351719.0268 3
FUNC xetra.common.s3.list_files_in_prefix 140.2305 1752351719.0278 140.2305 1752351719.1047 3
FUNC xetra.common.s3.read_csv_to_df 135.3711 1752351717.9228 138.1484 1752351718.3117 0
FUNC xetra.common.s3.read_csv_to_df 140.2305 1752351719.1057 140.6367 1752351719.1975 3
FUNC xetra.common.s3.read_csv_to_df 140.6367 1752351719.1985 140.6445 1752351719.2980 3
FUNC xetra.common.s3.read_csv_to_df 140.6484 1752351719.2980 140.7617 1752351719.3592 3
FUNC xetra.common.s3.read_csv_to_df 140.7617 1752351719.3592 140.7617 1752351719.4713 3
FUNC xetra.common.s3.read_csv_to_df 140.7617 1752351719.4713 140.7617 1752351719.5853 3
FUNC xetra.common.s3.read_csv_to_df 140.7617 1752351719.5863 140.7617 1752351719.6718 3
FUNC xetra.common.s3.read_csv_to_df 140.7617 1752351719.6728 140.7617 1752351719.7571 3
FUNC xetra.common.s3.read_csv_to_df 140.7617 1752351719.7581 140.7617 1752351719.8518 3
FUNC xetra.common.s3.read_csv_to_df 140.7617 1752351719.8518 143.0273 1752351720.3146 3
FUNC xetra.common.s3.read_csv_to_df 143.0273 1752351720.3146 146.2695 1752351720.5112 3
FUNC xetra.common.s3.read_csv_to_df 146.2695 1752351720.5112 147.6797 1752351720.7450 3
FUNC xetra.common.s3.read_csv_to_df 147.6797 1752351720.7450 149.6523 1752351720.9185 3
FUNC xetra.common.s3.read_csv_to_df 149.6523 1752351720.9185 151.8984 1752351721.2021 3
FUNC xetra.common.s3.read_csv_to_df 151.8984 1752351721.2021 153.6836 1752351721.3888 3
FUNC xetra.common.s3.read_csv_to_df 153.6836 1752351721.3888 156.0312 1752351721.5727 3
FUNC xetra.common.s3.read_csv_to_df 156.0312 1752351721.5727 157.8008 1752351721.7788 3
FUNC xetra.common.s3.read_csv_to_df 157.8008 1752351721.7788 159.3203 1752351721.9778 3
FUNC xetra.common.s3.read_csv_to_df 159.3203 1752351721.9788 159.3242 1752351722.0724 3
FUNC xetra.common.s3.read_csv_to_df 159.3242 1752351722.0724 159.3242 1752351722.1535 3
FUNC xetra.common.s3.read_csv_to_df 159.3242 1752351722.1535 159.3242 1752351722.2412 3
FUNC xetra.common.s3.read_csv_to_df 159.3242 1752351722.2412 159.3242 1752351722.3082 3
FUNC xetra.common.s3.read_csv_to_df 159.3242 1752351722.3082 159.3242 1752351722.3927 3
FUNC xetra.common.s3.read_csv_to_df 159.3242 1752351722.3927 159.3242 1752351722.4778 3
FUNC xetra.common.s3.read_csv_to_df 159.3242 1752351722.4778 159.3242 1752351722.5499 3
FUNC xetra.common.s3.read_csv_to_df 159.3242 1752351722.5499 159.3242 1752351722.6453 3
FUNC xetra.common.s3.read_csv_to_df 159.3242 1752351722.6453 159.3242 1752351722.7644 3
FUNC xetra.common.s3.read_csv_to_df 159.3242 1752351722.7655 159.3242 1752351722.8248 3
FUNC xetra.common.s3.read_csv_to_df 159.3242 1752351722.8248 159.3242 1752351722.8941 3
FUNC xetra.common.s3.read_csv_to_df 159.3242 1752351722.8941 159.3242 1752351723.0069 3
FUNC xetra.common.s3.read_csv_to_df 159.3242 1752351723.0069 159.3242 1752351723.1002 3
FUNC xetra.common.s3.read_csv_to_df 159.3242 1752351723.1012 159.3242 1752351723.2107 3
FUNC xetra.common.s3.read_csv_to_df 159.3242 1752351723.2107 159.3242 1752351723.2888 3
FUNC xetra.common.s3.read_csv_to_df 159.3242 1752351723.2888 162.7734 1752351723.6503 3
FUNC xetra.common.s3.read_csv_to_df 162.7734 1752351723.6503 163.7617 1752351723.8047 3
FUNC xetra.common.s3.read_csv_to_df 163.7617 1752351723.8047 165.1602 1752351723.9917 3
FUNC xetra.common.s3.read_csv_to_df 165.1602 1752351723.9927 170.9336 1752351724.2009 3
FUNC xetra.common.s3.read_csv_to_df 170.9336 1752351724.2009 168.8555 1752351724.3724 3
FUNC xetra.common.s3.read_csv_to_df 168.8555 1752351724.3724 174.6055 1752351724.5528 3
FUNC xetra.common.s3.read_csv_to_df 174.6055 1752351724.5528 172.7617 1752351724.7706 3
FUNC xetra.common.s3.read_csv_to_df 172.7617 1752351724.7706 175.0234 1752351724.9392 3
FUNC xetra.common.s3.read_csv_to_df 175.0234 1752351724.9392 181.2578 1752351725.1413 3
FUNC xetra.common.s3.read_csv_to_df 181.2578 1752351725.1413 181.2617 1752351725.2268 3
FUNC xetra.common.s3.read_csv_to_df 181.2617 1752351725.2268 181.2617 1752351725.3059 3
FUNC xetra.common.s3.read_csv_to_df 181.2617 1752351725.3059 181.2617 1752351725.3978 3
FUNC xetra.common.s3.read_csv_to_df 181.2617 1752351725.3978 181.2656 1752351725.4657 3
FUNC xetra.common.s3.read_csv_to_df 181.2656 1752351725.4669 181.2656 1752351725.5453 3
FUNC xetra.common.s3.read_csv_to_df 181.2656 1752351725.5453 181.2656 1752351725.6274 3
FUNC xetra.common.s3.read_csv_to_df 181.2656 1752351725.6274 181.2656 1752351725.7047 3
FUNC xetra.common.s3.read_csv_to_df 181.2656 1752351725.7058 181.2656 1752351725.7927 3
FUNC xetra.common.s3.read_csv_to_df 181.2656 1752351725.7927 181.2656 1752351725.9149 3
FUNC xetra.common.s3.read_csv_to_df 181.2656 1752351725.9149 181.2656 1752351725.9778 3
FUNC xetra.common.s3.read_csv_to_df 181.2656 1752351725.9788 181.2656 1752351726.0859 3
FUNC xetra.common.s3.read_csv_to_df 181.2656 1752351726.0859 181.2656 1752351726.1915 3
FUNC xetra.common.s3.read_csv_to_df 181.2656 1752351726.1915 181.2656 1752351726.2702 3
FUNC xetra.common.s3.read_csv_to_df 181.2656 1752351726.2712 181.2656 1752351726.3523 3
FUNC xetra.common.s3.read_csv_to_df 181.2656 1752351726.3534 181.2656 1752351726.4348 3
FUNC xetra.common.s3.read_csv_to_df 181.2656 1752351726.4348 179.8984 1752351726.8332 3
FUNC xetra.common.s3.read_csv_to_df 179.8984 1752351726.8332 186.2656 1752351727.0233 3
FUNC xetra.common.s3.read_csv_to_df 186.2656 1752351727.0233 188.3477 1752351727.2023 3
FUNC xetra.common.s3.read_csv_to_df 188.3477 1752351727.2023 189.0586 1752351727.3631 3
FUNC xetra.common.s3.read_csv_to_df 189.0586 1752351727.3641 191.7656 1752351727.5678 3
FUNC xetra.common.s3.read_csv_to_df 191.7656 1752351727.5678 193.6797 1752351727.7737 3
FUNC xetra.common.s3.read_csv_to_df 193.6797 1752351727.7747 196.0977 1752351727.9590 3
FUNC xetra.common.s3.read_csv_to_df 196.0977 1752351727.9590 199.1133 1752351728.1816 3
FUNC xetra.common.s3.read_csv_to_df 199.1133 1752351728.1816 201.2812 1752351728.3378 3
FUNC xetra.common.s3.read_csv_to_df 201.2812 1752351728.3378 201.2812 1752351728.4067 3
FUNC xetra.common.s3.read_csv_to_df 201.2812 1752351728.4067 201.2812 1752351728.4996 3
FUNC xetra.common.s3.read_csv_to_df 201.2812 1752351728.5006 201.2812 1752351728.6043 3
FUNC xetra.common.s3.read_csv_to_df 201.2812 1752351728.6043 201.2812 1752351728.6821 3
FUNC xetra.common.s3.read_csv_to_df 201.2812 1752351728.6821 201.2812 1752351728.7703 3
FUNC xetra.common.s3.read_csv_to_df 201.2812 1752351728.7703 201.2812 1752351728.8616 3
FUNC xetra.common.s3.read_csv_to_df 201.2812 1752351728.8616 201.2812 1752351728.9472 3
FUNC xetra.common.s3.read_csv_to_df 201.2812 1752351728.9472 201.2812 1752351729.0311 3
FUNC xetra.common.s3.read_csv_to_df 201.2812 1752351729.0311 201.2812 1752351729.1128 3
FUNC xetra.common.s3.read_csv_to_df 201.2812 1752351729.1128 201.2812 1752351729.1994 3
FUNC xetra.common.s3.read_csv_to_df 201.2812 1752351729.2005 201.2812 1752351729.3406 3
FUNC xetra.common.s3.read_csv_to_df 201.2812 1752351729.3419 201.2812 1752351729.4887 3
FUNC xetra.common.s3.read_csv_to_df 201.2812 1752351729.4887 201.2812 1752351729.5868 3
FUNC xetra.common.s3.read_csv_to_df 201.2812 1752351729.5868 201.2812 1752351729.6675 3
FUNC xetra.common.s3.read_csv_to_df 201.2812 1752351729.6685 201.2812 1752351729.7542 3
FUNC xetra.common.s3.read_csv_to_df 201.2812 1752351729.7552 204.2070 1752351730.0359 3
FUNC xetra.common.s3.read_csv_to_df 204.2070 1752351730.0359 205.3594 1752351730.2453 3
FUNC xetra.common.s3.read_csv_to_df 205.3594 1752351730.2453 206.8789 1752351730.4425 3
FUNC xetra.common.s3.read_csv_to_df 206.8789 1752351730.4435 207.8555 1752351730.6824 3
FUNC xetra.common.s3.read_csv_to_df 207.8555 1752351730.6824 210.2461 1752351730.8823 3
FUNC xetra.common.s3.read_csv_to_df 210.2461 1752351730.8836 211.9922 1752351731.0761 3
FUNC xetra.common.s3.read_csv_to_df 211.9922 1752351731.0761 214.4062 1752351731.2798 3
FUNC xetra.common.s3.read_csv_to_df 214.4062 1752351731.2798 216.5898 1752351731.4712 3
FUNC xetra.common.s3.read_csv_to_df 216.5898 1752351731.4725 218.3555 1752351731.7091 3
FUNC xetra.common.s3.read_csv_to_df 218.3555 1752351731.7105 218.3555 1752351731.8194 3
FUNC xetra.common.s3.read_csv_to_df 218.3555 1752351731.8194 218.3633 1752351731.9125 3
FUNC xetra.common.s3.read_csv_to_df 218.3633 1752351731.9125 218.3633 1752351731.9814 3
FUNC xetra.common.s3.read_csv_to_df 218.3633 1752351731.9814 218.3633 1752351732.0502 3
FUNC xetra.common.s3.read_csv_to_df 218.3633 1752351732.0512 218.3633 1752351732.1609 3
FUNC xetra.common.s3.read_csv_to_df 218.3633 1752351732.1619 218.3633 1752351732.2696 3
FUNC xetra.common.s3.read_csv_to_df 218.3633 1752351732.2696 218.5781 1752351732.5652 3
FUNC xetra.common.s3.read_csv_to_df 218.5781 1752351732.5652 218.5781 1752351732.6535 3
FUNC xetra.common.s3.read_csv_to_df 218.5781 1752351732.6535 218.5781 1752351732.7378 3
FUNC xetra.common.s3.read_csv_to_df 218.5781 1752351732.7378 218.5781 1752351732.8351 3
FUNC xetra.common.s3.read_csv_to_df 218.5781 1752351732.8361 218.5781 1752351732.9297 3
FUNC xetra.common.s3.read_csv_to_df 218.5781 1752351732.9297 218.5781 1752351733.0570 3
FUNC xetra.common.s3.read_csv_to_df 218.5781 1752351733.0580 218.5781 1752351733.1813 3
FUNC xetra.common.s3.read_csv_to_df 218.5781 1752351733.1823 218.5781 1752351733.2886 3
FUNC xetra.common.s3.read_csv_to_df 218.5781 1752351733.2886 218.5781 1752351733.3856 3
FUNC xetra.common.s3.read_csv_to_df 218.5781 1752351733.3866 222.7188 1752351733.8073 3
FUNC xetra.common.s3.read_csv_to_df 222.7188 1752351733.8073 223.8672 1752351734.0207 3
FUNC xetra.common.s3.read_csv_to_df 223.8672 1752351734.0207 225.0156 1752351734.2357 3
FUNC xetra.common.s3.read_csv_to_df 225.0156 1752351734.2357 226.7031 1752351734.4335 3
FUNC xetra.common.s3.read_csv_to_df 226.7031 1752351734.4335 229.4102 1752351734.6365 3
FUNC xetra.common.s3.read_csv_to_df 229.4102 1752351734.6380 231.2812 1752351734.8278 3
FUNC xetra.common.s3.read_csv_to_df 231.2812 1752351734.8278 233.4805 1752351735.0337 3
FUNC xetra.common.s3.read_csv_to_df 233.4805 1752351735.0337 236.4023 1752351735.3183 3
FUNC xetra.common.s3.read_csv_to_df 236.4023 1752351735.3183 238.5195 1752351735.5100 3
FUNC xetra.common.s3.read_csv_to_df 238.5195 1752351735.5100 238.5820 1752351735.6000 3
FUNC xetra.common.s3.read_csv_to_df 238.5820 1752351735.6010 238.5820 1752351735.6847 3
FUNC xetra.common.s3.read_csv_to_df 238.5820 1752351735.6860 238.5859 1752351735.7976 3
FUNC xetra.common.s3.read_csv_to_df 238.5859 1752351735.7986 238.5859 1752351735.8800 3
FUNC xetra.common.s3.read_csv_to_df 238.5859 1752351735.8800 238.5859 1752351736.0104 3
FUNC xetra.common.s3.read_csv_to_df 238.5859 1752351736.0104 238.5859 1752351736.1906 3
FUNC xetra.common.s3.read_csv_to_df 238.5859 1752351736.1916 238.5859 1752351736.3162 3
FUNC xetra.common.s3.read_csv_to_df 177.7305 1752351739.7526 177.7305 1752351739.8614 3
FUNC xetra.common.s3.write_df_to_s3 167.9258 1752351738.2934 177.7227 1752351739.7441 3
FUNC xetra.common.s3.write_df_to_s3 177.7305 1752351739.8805 177.7734 1752351740.0662 4
FUNC xetra.transformers.xetra_transformer.extract 138.5781 1752351718.3204 262.4727 1752351736.4508 2
FUNC xetra.transformers.xetra_transformer.transform_report1 262.4727 1752351736.4508 270.1953 1752351738.2478 2
FUNC xetra.transformers.xetra_transformer.load 167.9258 1752351738.2934 177.7734 1752351740.0662 2
FUNC xetra.transformers.xetra_transformer.etl_report1 138.5781 1752351718.3204 172.7734 1752351740.0684 1
MEM 4.386719 1752351738.2292
MEM 4.386719 1752351738.3384
MEM 4.386719 1752351738.4478
MEM 4.386719 1752351738.5583
MEM 4.386719 1752351738.6663
MEM 4.386719 1752351738.7749
MEM 4.386719 1752351738.8847
MEM 4.386719 1752351738.9938
MEM 4.386719 1752351739.1045
MEM 4.386719 1752351739.2128
MEM 4.386719 1752351739.3227
MEM 4.386719 1752351739.4349
MEM 4.386719 1752351739.5431
MEM 4.386719 1752351739.6512
MEM 4.386719 1752351739.7622
MEM 4.386719 1752351739.8712
MEM 4.386719 1752351739.9796
MEM 4.386719 1752351740.0883
MEM 4.386719 1752351740.1967
